sale_id,sale_date,customer_name,email,region_name,product_name,category,quantity,sale_amount
726,2024-10-07,Simran Iyer,simran.iyer@example.com,South,Desk Lamp,Furniture,3,6000.0
755,2024-06-05,Ravi Sharma,ravi.sharma@example.com,South,Desk Lamp,Furniture,1,2000.0
829,2023-11-07,Neha Chopra,neha.chopra@example.com,South,Desk Lamp,Furniture,2,4000.0
840,2023-04-04,Sneha Chopra,sneha.chopra@example.com,South,Desk Lamp,Furniture,4,8000.0
846,2024-04-30,Amit Chopra,amit.chopra@example.com,South,Desk Lamp,Furniture,5,10000.0
856,2023-08-31,Neha Chopra,neha.chopra@example.com,South,Desk Lamp,Furniture,4,8000.0
860,2023-05-19,Priya Patel,priya.patel@example.com,South,Desk Lamp,Furniture,2,4000.0
892,2023-07-31,Amit Singh,amit.singh@example.com,South,Desk Lamp,Furniture,4,8000.0
29,2024-07-19,Sneha Patel,sneha.patel@example.com,North,Desk Lamp,Furniture,4,8000.0
49,2024-11-18,Ravi Kumar,ravi.kumar@example.com,North,Desk Lamp,Furniture,5,10000.0
174,2024-02-27,Arjun Gupta,arjun.gupta@example.com,North,Desk Lamp,Furniture,1,2000.0
205,2023-07-29,Neha Reddy,neha.reddy@example.com,North,Desk Lamp,Furniture,2,4000.0
221,2024-01-13,Simran Kumar,simran.kumar@example.com,North,Desk Lamp,Furniture,1,2000.0
259,2024-07-26,Amit Reddy,amit.reddy@example.com,North,Desk Lamp,Furniture,3,6000.0
267,2024-01-29,Neha Sharma,neha.sharma@example.com,North,Desk Lamp,Furniture,2,4000.0
295,2024-01-23,Sneha Patel,sneha.patel@example.com,North,Desk Lamp,Furniture,3,6000.0
324,2023-09-20,Arjun Reddy,arjun.reddy@example.com,North,Desk Lamp,Furniture,4,8000.0
330,2023-09-18,Pooja Verma,pooja.verma@example.com,North,Desk Lamp,Furniture,1,2000.0
350,2024-05-29,Arjun Patel,arjun.patel@example.com,North,Desk Lamp,Furniture,5,10000.0
374,2024-07-04,Sneha Patel,sneha.patel@example.com,North,Desk Lamp,Furniture,1,2000.0
380,2023-06-18,Simran Iyer,simran.iyer@example.com,North,Desk Lamp,Furniture,4,8000.0
412,2024-09-11,Amit Gupta,amit.gupta@example.com,North,Desk Lamp,Furniture,2,4000.0
437,2024-11-07,Ravi Sharma,ravi.sharma@example.com,North,Desk Lamp,Furniture,3,6000.0
460,2023-03-16,Simran Verma,simran.verma@example.com,North,Desk Lamp,Furniture,2,4000.0
461,2023-06-04,Sneha Sharma,sneha.sharma@example.com,North,Desk Lamp,Furniture,1,2000.0
531,2023-04-25,Amit Reddy,amit.reddy@example.com,North,Desk Lamp,Furniture,3,6000.0
554,2024-01-05,Simran Patel,simran.patel@example.com,North,Desk Lamp,Furniture,5,10000.0
629,2024-07-10,Ravi Reddy,ravi.reddy@example.com,North,Desk Lamp,Furniture,5,10000.0
641,2023-02-17,Arjun Gupta,arjun.gupta@example.com,North,Desk Lamp,Furniture,5,10000.0
677,2024-09-04,Simran Patel,simran.patel@example.com,North,Desk Lamp,Furniture,4,8000.0
704,2023-11-27,Priya Reddy,priya.reddy@example.com,North,Desk Lamp,Furniture,3,6000.0
772,2023-05-06,Rahul Sharma,rahul.sharma@example.com,North,Desk Lamp,Furniture,4,8000.0
834,2024-02-05,Sneha Sharma,sneha.sharma@example.com,North,Desk Lamp,Furniture,2,4000.0
914,2024-01-17,Ravi Reddy,ravi.reddy@example.com,North,Desk Lamp,Furniture,3,6000.0
926,2024-09-15,Amit Patel,amit.patel@example.com,North,Desk Lamp,Furniture,4,8000.0
932,2024-07-04,Simran Sharma,simran.sharma@example.com,North,Desk Lamp,Furniture,3,6000.0
971,2024-04-16,Rahul Kumar,rahul.kumar@example.com,North,Desk Lamp,Furniture,1,2000.0
18,2023-10-14,Priya Kumar,priya.kumar@example.com,Central,Monitor,Electronics,2,24000.0
30,2024-05-09,Sneha Chopra,sneha.chopra@example.com,Central,Monitor,Electronics,2,24000.0
41,2023-04-21,Karan Gupta,karan.gupta@example.com,Central,Monitor,Electronics,2,24000.0
45,2023-08-23,Priya Reddy,priya.reddy@example.com,Central,Monitor,Electronics,3,36000.0
76,2024-11-13,Amit Singh,amit.singh@example.com,Central,Monitor,Electronics,3,36000.0
90,2023-06-07,Sneha Chopra,sneha.chopra@example.com,Central,Monitor,Electronics,4,48000.0
166,2023-05-22,Rahul Singh,rahul.singh@example.com,Central,Monitor,Electronics,4,48000.0
201,2023-06-24,Simran Sharma,simran.sharma@example.com,Central,Monitor,Electronics,2,24000.0
239,2024-07-13,Arjun Patel,arjun.patel@example.com,Central,Monitor,Electronics,3,36000.0
247,2024-09-26,Rahul Sharma,rahul.sharma@example.com,Central,Monitor,Electronics,4,48000.0
250,2024-02-19,Sneha Reddy,sneha.reddy@example.com,Central,Monitor,Electronics,4,48000.0
271,2024-06-30,Sneha Sharma,sneha.sharma@example.com,Central,Monitor,Electronics,3,36000.0
311,2024-09-22,Neha Iyer,neha.iyer@example.com,Central,Monitor,Electronics,5,60000.0
354,2023-08-24,Neha Patel,neha.patel@example.com,Central,Monitor,Electronics,5,60000.0
409,2023-03-07,Karan Gupta,karan.gupta@example.com,Central,Monitor,Electronics,5,60000.0
486,2023-09-26,Amit Chopra,amit.chopra@example.com,Central,Monitor,Electronics,5,60000.0
496,2023-04-05,Priya Singh,priya.singh@example.com,Central,Monitor,Electronics,3,36000.0
632,2023-05-16,Ravi Verma,ravi.verma@example.com,Central,Monitor,Electronics,5,60000.0
636,2024-04-27,Arjun Patel,arjun.patel@example.com,Central,Monitor,Electronics,5,60000.0
739,2023-04-11,Neha Iyer,neha.iyer@example.com,Central,Monitor,Electronics,4,48000.0
740,2023-04-15,Arjun Singh,arjun.singh@example.com,Central,Monitor,Electronics,5,60000.0
760,2024-08-02,Rahul Singh,rahul.singh@example.com,Central,Monitor,Electronics,1,12000.0
766,2023-05-23,Neha Chopra,neha.chopra@example.com,Central,Monitor,Electronics,4,48000.0
820,2024-09-08,Rahul Kumar,rahul.kumar@example.com,Central,Monitor,Electronics,4,48000.0
851,2024-08-31,Rahul Sharma,rahul.sharma@example.com,Central,Monitor,Electronics,5,60000.0
899,2024-05-17,Simran Iyer,simran.iyer@example.com,Central,Monitor,Electronics,1,12000.0
957,2023-09-24,Simran Kumar,simran.kumar@example.com,Central,Monitor,Electronics,3,36000.0
19,2024-01-15,Priya Reddy,priya.reddy@example.com,West,Monitor,Electronics,5,60000.0
53,2024-08-13,Neha Reddy,neha.reddy@example.com,West,Monitor,Electronics,3,36000.0
122,2023-07-23,Priya Mehta,priya.mehta@example.com,West,Monitor,Electronics,3,36000.0
209,2024-07-15,Simran Kumar,simran.kumar@example.com,West,Monitor,Electronics,2,24000.0
214,2023-09-10,Simran Patel,simran.patel@example.com,West,Monitor,Electronics,4,48000.0
222,2023-05-18,Priya Reddy,priya.reddy@example.com,West,Monitor,Electronics,5,60000.0
279,2024-12-13,Amit Patel,amit.patel@example.com,West,Monitor,Electronics,5,60000.0
357,2023-01-26,Simran Iyer,simran.iyer@example.com,West,Monitor,Electronics,2,24000.0
372,2023-10-18,Simran Kumar,simran.kumar@example.com,West,Monitor,Electronics,5,60000.0
529,2023-07-07,Amit Iyer,amit.iyer@example.com,West,Monitor,Electronics,4,48000.0
534,2024-08-01,Rahul Singh,rahul.singh@example.com,West,Monitor,Electronics,4,48000.0
593,2024-05-27,Rahul Sharma,rahul.sharma@example.com,West,Monitor,Electronics,4,48000.0
600,2023-01-31,Amit Patel,amit.patel@example.com,West,Monitor,Electronics,1,12000.0
605,2024-01-04,Karan Iyer,karan.iyer@example.com,West,Monitor,Electronics,4,48000.0
607,2023-10-17,Rahul Sharma,rahul.sharma@example.com,West,Monitor,Electronics,1,12000.0
627,2023-08-23,Priya Reddy,priya.reddy@example.com,West,Monitor,Electronics,1,12000.0
679,2023-08-15,Sneha Mehta,sneha.mehta@example.com,West,Monitor,Electronics,5,60000.0
733,2023-04-30,Pooja Singh,pooja.singh@example.com,West,Monitor,Electronics,4,48000.0
753,2024-05-22,Priya Reddy,priya.reddy@example.com,West,Monitor,Electronics,3,36000.0
797,2024-12-02,Simran Patel,simran.patel@example.com,West,Monitor,Electronics,1,12000.0
65,2024-05-24,Simran Patel,simran.patel@example.com,East,Monitor,Electronics,3,36000.0
102,2023-12-17,Ravi Verma,ravi.verma@example.com,East,Monitor,Electronics,1,12000.0
111,2024-01-25,Amit Patel,amit.patel@example.com,East,Monitor,Electronics,4,48000.0
116,2024-12-11,Sneha Sharma,sneha.sharma@example.com,East,Monitor,Electronics,4,48000.0
151,2023-08-11,Karan Iyer,karan.iyer@example.com,East,Monitor,Electronics,5,60000.0
203,2024-10-22,Ravi Chopra,ravi.chopra@example.com,East,Monitor,Electronics,4,48000.0
236,2023-03-04,Ravi Mehta,ravi.mehta@example.com,East,Monitor,Electronics,1,12000.0
257,2024-02-18,Arjun Mehta,arjun.mehta@example.com,East,Monitor,Electronics,4,48000.0
270,2024-11-14,Arjun Patel,arjun.patel@example.com,East,Monitor,Electronics,2,24000.0
298,2023-10-18,Neha Mehta,neha.mehta@example.com,East,Monitor,Electronics,1,12000.0
318,2023-02-23,Amit Verma,amit.verma@example.com,East,Monitor,Electronics,3,36000.0
415,2024-09-10,Neha Verma,neha.verma@example.com,East,Monitor,Electronics,2,24000.0
418,2024-07-14,Ravi Singh,ravi.singh@example.com,East,Monitor,Electronics,3,36000.0
438,2023-06-29,Priya Sharma,priya.sharma@example.com,East,Monitor,Electronics,3,36000.0
561,2024-03-13,Priya Sharma,priya.sharma@example.com,East,Monitor,Electronics,5,60000.0
588,2023-12-18,Karan Gupta,karan.gupta@example.com,East,Monitor,Electronics,3,36000.0
594,2023-10-03,Sneha Patel,sneha.patel@example.com,East,Monitor,Electronics,2,24000.0
618,2024-04-25,Karan Sharma,karan.sharma@example.com,East,Monitor,Electronics,5,60000.0
642,2024-12-16,Simran Iyer,simran.iyer@example.com,East,Monitor,Electronics,5,60000.0
674,2024-06-18,Karan Patel,karan.patel@example.com,East,Monitor,Electronics,1,12000.0
751,2023-05-19,Priya Reddy,priya.reddy@example.com,East,Monitor,Electronics,3,36000.0
777,2024-06-02,Neha Chopra,neha.chopra@example.com,East,Monitor,Electronics,1,12000.0
778,2023-09-29,Sneha Patel,sneha.patel@example.com,East,Monitor,Electronics,5,60000.0
786,2024-03-22,Neha Patel,neha.patel@example.com,East,Monitor,Electronics,1,12000.0
791,2023-06-02,Karan Iyer,karan.iyer@example.com,East,Monitor,Electronics,4,48000.0
812,2024-10-17,Ravi Reddy,ravi.reddy@example.com,East,Monitor,Electronics,4,48000.0
818,2024-04-24,Amit Patel,amit.patel@example.com,East,Monitor,Electronics,3,36000.0
828,2023-11-14,Priya Reddy,priya.reddy@example.com,East,Monitor,Electronics,1,12000.0
872,2023-02-13,Rahul Kumar,rahul.kumar@example.com,East,Monitor,Electronics,1,12000.0
944,2024-05-09,Sneha Mehta,sneha.mehta@example.com,East,Monitor,Electronics,1,12000.0
965,2023-11-12,Amit Reddy,amit.reddy@example.com,East,Monitor,Electronics,5,60000.0
88,2023-12-05,Amit Patel,amit.patel@example.com,South,Monitor,Electronics,1,12000.0
129,2024-05-27,Pooja Reddy,pooja.reddy@example.com,South,Monitor,Electronics,3,36000.0
149,2024-12-06,Amit Reddy,amit.reddy@example.com,South,Monitor,Electronics,3,36000.0
165,2024-07-15,Pooja Sharma,pooja.sharma@example.com,South,Monitor,Electronics,2,24000.0
199,2023-07-18,Ravi Verma,ravi.verma@example.com,South,Monitor,Electronics,4,48000.0
204,2024-09-04,Sneha Sharma,sneha.sharma@example.com,South,Monitor,Electronics,1,12000.0
207,2023-02-20,Pooja Singh,pooja.singh@example.com,South,Monitor,Electronics,4,48000.0
285,2023-03-03,Arjun Mehta,arjun.mehta@example.com,South,Monitor,Electronics,3,36000.0
291,2023-03-18,Neha Reddy,neha.reddy@example.com,South,Monitor,Electronics,5,60000.0
299,2024-11-15,Sneha Mehta,sneha.mehta@example.com,South,Monitor,Electronics,2,24000.0
308,2023-11-30,Priya Mehta,priya.mehta@example.com,South,Monitor,Electronics,1,12000.0
317,2023-02-27,Pooja Sharma,pooja.sharma@example.com,South,Monitor,Electronics,3,36000.0
338,2024-07-20,Pooja Sharma,pooja.sharma@example.com,South,Monitor,Electronics,2,24000.0
359,2024-06-19,Sneha Reddy,sneha.reddy@example.com,South,Monitor,Electronics,3,36000.0
408,2024-11-20,Karan Gupta,karan.gupta@example.com,South,Monitor,Electronics,1,12000.0
440,2024-11-05,Simran Iyer,simran.iyer@example.com,South,Monitor,Electronics,1,12000.0
497,2024-07-06,Sneha Chopra,sneha.chopra@example.com,South,Monitor,Electronics,4,48000.0
500,2024-11-20,Neha Verma,neha.verma@example.com,South,Monitor,Electronics,4,48000.0
543,2024-08-15,Karan Verma,karan.verma@example.com,South,Monitor,Electronics,3,36000.0
662,2024-09-30,Arjun Gupta,arjun.gupta@example.com,South,Monitor,Electronics,1,12000.0
681,2023-05-18,Neha Iyer,neha.iyer@example.com,South,Monitor,Electronics,1,12000.0
684,2024-10-11,Amit Chopra,amit.chopra@example.com,South,Monitor,Electronics,1,12000.0
721,2023-03-14,Amit Patel,amit.patel@example.com,South,Monitor,Electronics,4,48000.0
735,2024-09-29,Karan Mehta,karan.mehta@example.com,South,Monitor,Electronics,1,12000.0
782,2023-03-10,Priya Reddy,priya.reddy@example.com,South,Monitor,Electronics,5,60000.0
801,2023-08-08,Ravi Verma,ravi.verma@example.com,South,Monitor,Electronics,1,12000.0
895,2024-09-30,Karan Iyer,karan.iyer@example.com,South,Monitor,Electronics,2,24000.0
916,2023-01-17,Simran Iyer,simran.iyer@example.com,South,Monitor,Electronics,1,12000.0
100,2024-09-06,Neha Chopra,neha.chopra@example.com,North,Monitor,Electronics,4,48000.0
101,2023-11-24,Simran Iyer,simran.iyer@example.com,North,Monitor,Electronics,2,24000.0
140,2023-07-02,Priya Sharma,priya.sharma@example.com,North,Monitor,Electronics,5,60000.0
206,2023-09-17,Karan Patel,karan.patel@example.com,North,Monitor,Electronics,2,24000.0
216,2024-07-18,Priya Patel,priya.patel@example.com,North,Monitor,Electronics,2,24000.0
225,2024-10-14,Rahul Sharma,rahul.sharma@example.com,North,Monitor,Electronics,2,24000.0
231,2023-07-11,Neha Iyer,neha.iyer@example.com,North,Monitor,Electronics,5,60000.0
240,2024-01-15,Neha Sharma,neha.sharma@example.com,North,Monitor,Electronics,3,36000.0
244,2023-07-02,Amit Gupta,amit.gupta@example.com,North,Monitor,Electronics,5,60000.0
256,2023-12-23,Ravi Singh,ravi.singh@example.com,North,Monitor,Electronics,3,36000.0
264,2024-09-27,Priya Singh,priya.singh@example.com,North,Monitor,Electronics,1,12000.0
304,2024-04-21,Ravi Kumar,ravi.kumar@example.com,North,Monitor,Electronics,5,60000.0
448,2024-01-21,Ravi Sharma,ravi.sharma@example.com,North,Monitor,Electronics,2,24000.0
490,2024-10-14,Rahul Sharma,rahul.sharma@example.com,North,Monitor,Electronics,4,48000.0
575,2024-12-07,Sneha Patel,sneha.patel@example.com,North,Monitor,Electronics,4,48000.0
576,2024-11-28,Karan Verma,karan.verma@example.com,North,Monitor,Electronics,2,24000.0
608,2024-06-29,Amit Gupta,amit.gupta@example.com,North,Monitor,Electronics,4,48000.0
710,2023-05-20,Arjun Gupta,arjun.gupta@example.com,North,Monitor,Electronics,3,36000.0
734,2023-11-03,Priya Sharma,priya.sharma@example.com,North,Monitor,Electronics,2,24000.0
800,2023-01-28,Amit Reddy,amit.reddy@example.com,North,Monitor,Electronics,5,60000.0
896,2023-04-02,Arjun Mehta,arjun.mehta@example.com,North,Monitor,Electronics,5,60000.0
924,2024-02-15,Simran Kumar,simran.kumar@example.com,North,Monitor,Electronics,1,12000.0
947,2024-01-22,Sneha Sharma,sneha.sharma@example.com,North,Monitor,Electronics,1,12000.0
958,2024-07-10,Priya Mehta,priya.mehta@example.com,North,Monitor,Electronics,2,24000.0
966,2024-06-03,Simran Kumar,simran.kumar@example.com,North,Monitor,Electronics,2,24000.0
967,2023-07-20,Simran Verma,simran.verma@example.com,North,Monitor,Electronics,3,36000.0
978,2024-05-13,Rahul Kumar,rahul.kumar@example.com,North,Monitor,Electronics,1,12000.0
95,2023-01-31,Neha Iyer,neha.iyer@example.com,Central,Keyboard,Accessories,1,1500.0
131,2024-10-19,Simran Iyer,simran.iyer@example.com,Central,Keyboard,Accessories,1,1500.0
147,2024-05-14,Sneha Sharma,sneha.sharma@example.com,Central,Keyboard,Accessories,5,7500.0
160,2023-07-23,Rahul Singh,rahul.singh@example.com,Central,Keyboard,Accessories,1,1500.0
261,2024-01-18,Arjun Patel,arjun.patel@example.com,Central,Keyboard,Accessories,5,7500.0
352,2023-05-12,Priya Reddy,priya.reddy@example.com,Central,Keyboard,Accessories,3,4500.0
441,2024-03-13,Amit Gupta,amit.gupta@example.com,Central,Keyboard,Accessories,2,3000.0
450,2023-07-09,Rahul Singh,rahul.singh@example.com,Central,Keyboard,Accessories,4,6000.0
474,2023-11-26,Rahul Sharma,rahul.sharma@example.com,Central,Keyboard,Accessories,1,1500.0
492,2024-04-27,Ravi Chopra,ravi.chopra@example.com,Central,Keyboard,Accessories,1,1500.0
501,2023-03-04,Simran Iyer,simran.iyer@example.com,Central,Keyboard,Accessories,2,3000.0
525,2024-11-03,Arjun Patel,arjun.patel@example.com,Central,Keyboard,Accessories,1,1500.0
530,2024-05-29,Amit Reddy,amit.reddy@example.com,Central,Keyboard,Accessories,3,4500.0
536,2024-10-10,Arjun Gupta,arjun.gupta@example.com,Central,Keyboard,Accessories,5,7500.0
558,2023-11-20,Arjun Patel,arjun.patel@example.com,Central,Keyboard,Accessories,2,3000.0
741,2023-04-29,Neha Chopra,neha.chopra@example.com,Central,Keyboard,Accessories,5,7500.0
762,2024-10-20,Neha Chopra,neha.chopra@example.com,Central,Keyboard,Accessories,1,1500.0
781,2023-12-03,Arjun Mehta,arjun.mehta@example.com,Central,Keyboard,Accessories,1,1500.0
790,2023-02-05,Ravi Verma,ravi.verma@example.com,Central,Keyboard,Accessories,1,1500.0
803,2023-06-17,Amit Chopra,amit.chopra@example.com,Central,Keyboard,Accessories,5,7500.0
809,2024-06-04,Pooja Patel,pooja.patel@example.com,Central,Keyboard,Accessories,1,1500.0
813,2023-02-01,Neha Chopra,neha.chopra@example.com,Central,Keyboard,Accessories,4,6000.0
844,2024-09-06,Ravi Verma,ravi.verma@example.com,Central,Keyboard,Accessories,2,3000.0
879,2023-08-05,Simran Verma,simran.verma@example.com,Central,Keyboard,Accessories,5,7500.0
956,2024-10-28,Amit Patel,amit.patel@example.com,Central,Keyboard,Accessories,1,1500.0
997,2023-10-08,Pooja Sharma,pooja.sharma@example.com,Central,Keyboard,Accessories,2,3000.0
9,2023-03-03,Arjun Gupta,arjun.gupta@example.com,West,Keyboard,Accessories,1,1500.0
73,2023-10-06,Rahul Kumar,rahul.kumar@example.com,West,Keyboard,Accessories,2,3000.0
78,2024-10-11,Sneha Mehta,sneha.mehta@example.com,West,Keyboard,Accessories,1,1500.0
192,2023-09-07,Sneha Chopra,sneha.chopra@example.com,West,Keyboard,Accessories,4,6000.0
213,2023-12-08,Priya Reddy,priya.reddy@example.com,West,Keyboard,Accessories,1,1500.0
254,2024-11-20,Sneha Sharma,sneha.sharma@example.com,West,Keyboard,Accessories,1,1500.0
293,2024-07-28,Sneha Sharma,sneha.sharma@example.com,West,Keyboard,Accessories,2,3000.0
336,2024-09-03,Karan Iyer,karan.iyer@example.com,West,Keyboard,Accessories,5,7500.0
349,2024-11-18,Rahul Singh,rahul.singh@example.com,West,Keyboard,Accessories,3,4500.0
462,2023-03-06,Simran Iyer,simran.iyer@example.com,West,Keyboard,Accessories,1,1500.0
540,2024-10-11,Arjun Mehta,arjun.mehta@example.com,West,Keyboard,Accessories,5,7500.0
551,2024-06-27,Amit Patel,amit.patel@example.com,West,Keyboard,Accessories,2,3000.0
579,2023-06-15,Pooja Patel,pooja.patel@example.com,West,Keyboard,Accessories,1,1500.0
585,2024-07-25,Pooja Patel,pooja.patel@example.com,West,Keyboard,Accessories,4,6000.0
667,2024-02-20,Sneha Mehta,sneha.mehta@example.com,West,Keyboard,Accessories,2,3000.0
713,2023-02-26,Priya Reddy,priya.reddy@example.com,West,Keyboard,Accessories,3,4500.0
719,2023-02-07,Sneha Sharma,sneha.sharma@example.com,West,Keyboard,Accessories,3,4500.0
837,2024-08-23,Rahul Sharma,rahul.sharma@example.com,West,Keyboard,Accessories,5,7500.0
853,2024-05-18,Ravi Mehta,ravi.mehta@example.com,West,Keyboard,Accessories,3,4500.0
908,2024-07-27,Priya Reddy,priya.reddy@example.com,West,Keyboard,Accessories,1,1500.0
919,2024-10-19,Karan Gupta,karan.gupta@example.com,West,Keyboard,Accessories,2,3000.0
953,2023-09-05,Simran Kumar,simran.kumar@example.com,West,Keyboard,Accessories,2,3000.0
1000,2023-06-29,Sneha Patel,sneha.patel@example.com,West,Keyboard,Accessories,3,4500.0
32,2024-05-21,Arjun Reddy,arjun.reddy@example.com,East,Keyboard,Accessories,1,1500.0
40,2023-04-17,Priya Reddy,priya.reddy@example.com,East,Keyboard,Accessories,2,3000.0
99,2023-05-11,Rahul Sharma,rahul.sharma@example.com,East,Keyboard,Accessories,5,7500.0
115,2024-05-22,Simran Verma,simran.verma@example.com,East,Keyboard,Accessories,2,3000.0
193,2023-07-11,Pooja Verma,pooja.verma@example.com,East,Keyboard,Accessories,2,3000.0
194,2024-08-25,Priya Reddy,priya.reddy@example.com,East,Keyboard,Accessories,4,6000.0
219,2024-02-16,Simran Iyer,simran.iyer@example.com,East,Keyboard,Accessories,4,6000.0
226,2024-06-03,Karan Gupta,karan.gupta@example.com,East,Keyboard,Accessories,5,7500.0
232,2023-09-10,Rahul Sharma,rahul.sharma@example.com,East,Keyboard,Accessories,4,6000.0
277,2024-09-21,Karan Mehta,karan.mehta@example.com,East,Keyboard,Accessories,1,1500.0
301,2024-03-11,Sneha Patel,sneha.patel@example.com,East,Keyboard,Accessories,3,4500.0
309,2023-05-07,Ravi Singh,ravi.singh@example.com,East,Keyboard,Accessories,1,1500.0
383,2024-08-15,Karan Sharma,karan.sharma@example.com,East,Keyboard,Accessories,4,6000.0
464,2024-08-26,Ravi Sharma,ravi.sharma@example.com,East,Keyboard,Accessories,1,1500.0
469,2023-10-11,Ravi Verma,ravi.verma@example.com,East,Keyboard,Accessories,2,3000.0
479,2023-02-06,Simran Verma,simran.verma@example.com,East,Keyboard,Accessories,3,4500.0
502,2024-12-26,Neha Verma,neha.verma@example.com,East,Keyboard,Accessories,3,4500.0
601,2023-01-01,Neha Sharma,neha.sharma@example.com,East,Keyboard,Accessories,3,4500.0
630,2024-03-30,Priya Reddy,priya.reddy@example.com,East,Keyboard,Accessories,4,6000.0
661,2023-05-02,Simran Iyer,simran.iyer@example.com,East,Keyboard,Accessories,4,6000.0
676,2023-03-23,Sneha Reddy,sneha.reddy@example.com,East,Keyboard,Accessories,5,7500.0
743,2023-09-25,Neha Chopra,neha.chopra@example.com,East,Keyboard,Accessories,1,1500.0
774,2023-04-29,Priya Reddy,priya.reddy@example.com,East,Keyboard,Accessories,5,7500.0
793,2024-03-15,Simran Kumar,simran.kumar@example.com,East,Keyboard,Accessories,3,4500.0
796,2023-09-16,Rahul Sharma,rahul.sharma@example.com,East,Keyboard,Accessories,5,7500.0
878,2023-05-13,Sneha Sharma,sneha.sharma@example.com,East,Keyboard,Accessories,5,7500.0
907,2023-09-02,Rahul Sharma,rahul.sharma@example.com,East,Keyboard,Accessories,4,6000.0
954,2024-08-23,Arjun Mehta,arjun.mehta@example.com,East,Keyboard,Accessories,3,4500.0
969,2023-04-10,Priya Patel,priya.patel@example.com,East,Keyboard,Accessories,3,4500.0
998,2023-09-02,Rahul Kumar,rahul.kumar@example.com,East,Keyboard,Accessories,1,1500.0
3,2024-07-21,Ravi Singh,ravi.singh@example.com,South,Keyboard,Accessories,3,4500.0
156,2024-02-24,Arjun Singh,arjun.singh@example.com,South,Keyboard,Accessories,4,6000.0
268,2024-05-22,Priya Kumar,priya.kumar@example.com,South,Keyboard,Accessories,4,6000.0
340,2023-03-28,Arjun Gupta,arjun.gupta@example.com,South,Keyboard,Accessories,1,1500.0
387,2023-10-25,Neha Reddy,neha.reddy@example.com,South,Keyboard,Accessories,2,3000.0
404,2024-10-30,Neha Reddy,neha.reddy@example.com,South,Keyboard,Accessories,2,3000.0
465,2024-02-07,Ravi Sharma,ravi.sharma@example.com,South,Keyboard,Accessories,4,6000.0
478,2024-12-01,Sneha Sharma,sneha.sharma@example.com,South,Keyboard,Accessories,3,4500.0
539,2023-01-29,Ravi Kumar,ravi.kumar@example.com,South,Keyboard,Accessories,1,1500.0
545,2023-06-10,Simran Patel,simran.patel@example.com,South,Keyboard,Accessories,1,1500.0
548,2024-11-22,Rahul Sharma,rahul.sharma@example.com,South,Keyboard,Accessories,2,3000.0
606,2023-03-04,Ravi Chopra,ravi.chopra@example.com,South,Keyboard,Accessories,3,4500.0
625,2024-02-04,Ravi Chopra,ravi.chopra@example.com,South,Keyboard,Accessories,2,3000.0
643,2023-11-10,Rahul Sharma,rahul.sharma@example.com,South,Keyboard,Accessories,3,4500.0
685,2023-02-27,Simran Patel,simran.patel@example.com,South,Keyboard,Accessories,1,1500.0
763,2023-05-25,Arjun Patel,arjun.patel@example.com,South,Keyboard,Accessories,1,1500.0
794,2023-11-21,Ravi Mehta,ravi.mehta@example.com,South,Keyboard,Accessories,1,1500.0
799,2023-06-08,Sneha Sharma,sneha.sharma@example.com,South,Keyboard,Accessories,2,3000.0
866,2024-07-03,Ravi Singh,ravi.singh@example.com,South,Keyboard,Accessories,2,3000.0
880,2023-10-28,Arjun Patel,arjun.patel@example.com,South,Keyboard,Accessories,3,4500.0
938,2023-09-19,Amit Patel,amit.patel@example.com,South,Keyboard,Accessories,1,1500.0
12,2024-06-18,Simran Patel,simran.patel@example.com,North,Keyboard,Accessories,1,1500.0
33,2023-02-16,Rahul Sharma,rahul.sharma@example.com,North,Keyboard,Accessories,3,4500.0
42,2024-08-25,Karan Patel,karan.patel@example.com,North,Keyboard,Accessories,2,3000.0
57,2023-10-16,Sneha Reddy,sneha.reddy@example.com,North,Keyboard,Accessories,1,1500.0
62,2023-12-15,Rahul Kumar,rahul.kumar@example.com,North,Keyboard,Accessories,3,4500.0
86,2023-04-18,Priya Mehta,priya.mehta@example.com,North,Keyboard,Accessories,3,4500.0
97,2024-01-22,Rahul Kumar,rahul.kumar@example.com,North,Keyboard,Accessories,2,3000.0
124,2024-04-28,Pooja Verma,pooja.verma@example.com,North,Keyboard,Accessories,5,7500.0
130,2023-04-25,Pooja Verma,pooja.verma@example.com,North,Keyboard,Accessories,5,7500.0
138,2023-02-24,Sneha Iyer,sneha.iyer@example.com,North,Keyboard,Accessories,4,6000.0
179,2024-09-04,Rahul Kumar,rahul.kumar@example.com,North,Keyboard,Accessories,2,3000.0
191,2023-04-23,Karan Verma,karan.verma@example.com,North,Keyboard,Accessories,5,7500.0
197,2023-03-02,Sneha Patel,sneha.patel@example.com,North,Keyboard,Accessories,4,6000.0
235,2023-02-02,Arjun Patel,arjun.patel@example.com,North,Keyboard,Accessories,2,3000.0
242,2023-03-05,Simran Iyer,simran.iyer@example.com,North,Keyboard,Accessories,4,6000.0
255,2024-10-12,Amit Chopra,amit.chopra@example.com,North,Keyboard,Accessories,5,7500.0
263,2023-02-04,Amit Patel,amit.patel@example.com,North,Keyboard,Accessories,3,4500.0
269,2024-02-19,Priya Reddy,priya.reddy@example.com,North,Keyboard,Accessories,1,1500.0
